time,open,high,low,close,volume
2024-01-12T16:14:00+00:00,1955.620,1955.818,1954.707,1954.904,94.6
2024-01-12T16:15:00+00:00,1954.904,1955.151,1954.511,1954.757,147.1
2024-01-12T16:16:00+00:00,1954.757,1954.853,1954.589,1954.685,91.1
2024-01-12T16:17:00+00:00,1954.685,1955.220,1954.515,1955.050,198.6
2024-01-12T16:18:00+00:00,1955.050,1955.257,1954.266,1954.473,140.6
2024-01-12T16:19:00+00:00,1954.473,1955.186,1954.346,1955.059,133.0
2024-01-12T16:20:00+00:00,1955.059,1955.164,1954.707,1954.813,57.0
2024-01-12T16:21:00+00:00,1954.813,1955.184,1954.631,1955.002,132.7
2024-01-12T16:22:00+00:00,1955.002,1955.282,1954.645,1954.925,73.9
2024-01-12T16:23:00+00:00,1954.925,1954.986,1954.505,1954.566,141.3
2024-01-12T16:24:00+00:00,1954.566,1955.211,1954.279,1954.925,181.4
2024-01-12T16:25:00+00:00,1954.925,1955.731,1954.428,1955.234,143.3
2024-01-12T16:26:00+00:00,1955.234,1955.777,1954.773,1955.316,149.0
2024-01-12T16:27:00+00:00,1955.316,1955.462,1955.099,1955.245,81.9
2024-01-12T16:28:00+00:00,1955.245,1955.707,1955.194,1955.655,107.3
2024-01-12T16:29:00+00:00,1955.655,1955.727,1955.296,1955.367,133.2
2024-01-12T16:30:00+00:00,1955.367,1955.630,1955.287,1955.550,126.5
2024-01-12T16:31:00+00:00,1955.550,1955.705,1955.395,1955.550,153.6
2024-01-12T16:32:00+00:00,1955.550,1955.735,1955.291,1955.476,171.4
2024-01-12T16:33:00+00:00,1955.476,1955.639,1954.976,1955.138,123.8
2024-01-12T16:34:00+00:00,1955.138,1955.206,1954.986,1955.053,148.7
2024-01-12T16:35:00+00:00,1955.053,1955.754,1954.672,1955.372,174.5
2024-01-12T16:36:00+00:00,1955.372,1955.667,1954.645,1954.939,140.3
2024-01-12T16:37:00+00:00,1954.939,1955.287,1954.233,1954.581,144.4
2024-01-12T16:38:00+00:00,1954.581,1954.879,1954.435,1954.734,161.9
2024-01-12T16:39:00+00:00,1954.734,1955.231,1954.569,1955.066,106.8
2024-01-12T16:40:00+00:00,1955.066,1955.338,1954.919,1955.191,127.8
2024-01-12T16:41:00+00:00,1955.191,1955.585,1955.075,1955.470,79.8
2024-01-12T16:42:00+00:00,1955.470,1956.086,1955.408,1956.023,130.4
2024-01-12T16:43:00+00:00,1956.023,1956.083,1955.399,1955.458,83.3
2024-01-12T16:44:00+00:00,1955.458,1956.152,1955.297,1955.991,78.8
2024-01-12T16:45:00+00:00,1955.991,1956.271,1955.656,1955.936,122.2
2024-01-12T16:46:00+00:00,1955.936,1956.396,1955.133,1955.592,114.3
2024-01-12T16:47:00+00:00,1955.592,1955.841,1955.230,1955.479,140.0
2024-01-12T16:48:00+00:00,1955.479,1955.827,1955.410,1955.757,117.5
2024-01-12T16:49:00+00:00,1955.757,1956.146,1955.478,1955.868,125.6
2024-01-12T16:50:00+00:00,1955.868,1956.074,1955.257,1955.463,190.9
2024-01-12T16:51:00+00:00,1955.463,1955.799,1955.333,1955.668,104.2
2024-01-12T16:52:00+00:00,1955.668,1955.844,1954.947,1955.123,137.2
2024-01-12T16:53:00+00:00,1955.123,1955.354,1955.034,1955.266,157.3
2024-01-12T16:54:00+00:00,1955.266,1955.764,1954.718,1955.216,115.8
2024-01-12T16:55:00+00:00,1955.216,1955.512,1954.973,1955.268,136.7
2024-01-12T16:56:00+00:00,1955.268,1955.664,1955.104,1955.500,128.9
2024-01-12T16:57:00+00:00,1955.500,1955.629,1954.975,1955.104,149.5
2024-01-12T16:58:00+00:00,1955.104,1956.350,1954.419,1955.665,115.6
2024-01-12T16:59:00+00:00,1955.665,1955.928,1955.253,1955.516,63.9
2024-01-12T17:00:00+00:00,1955.516,1955.614,1955.215,1955.313,95.9
2024-01-12T17:01:00+00:00,1955.313,1955.825,1954.218,1954.730,113.1
2024-01-12T17:02:00+00:00,1954.730,1954.947,1954.529,1954.746,176.6
2024-01-12T17:03:00+00:00,1954.746,1954.834,1954.420,1954.508,110.6
2024-01-12T17:04:00+00:00,1954.508,1955.111,1954.231,1954.834,167.1
2024-01-12T17:05:00+00:00,1954.834,1955.185,1954.336,1954.687,102.1
2024-01-12T17:06:00+00:00,1954.687,1954.824,1953.884,1954.021,58.6
2024-01-12T17:07:00+00:00,1954.021,1954.478,1953.708,1954.165,132.6
2024-01-12T17:08:00+00:00,1954.165,1954.754,1954.090,1954.678,115.8
2024-01-12T17:09:00+00:00,1954.678,1954.903,1954.471,1954.695,130.3
2024-01-12T17:10:00+00:00,1954.695,1954.786,1954.515,1954.606,95.5
2024-01-12T17:11:00+00:00,1954.606,1954.921,1954.474,1954.789,95.5
2024-01-12T17:12:00+00:00,1954.789,1955.171,1954.383,1954.765,77.5
2024-01-12T17:13:00+00:00,1954.765,1954.913,1954.249,1954.398,108.9
2024-01-12T17:14:00+00:00,1954.398,1954.516,1954.264,1954.383,111.3
2024-01-12T17:15:00+00:00,1954.383,1954.576,1954.136,1954.329,182.6
2024-01-12T17:16:00+00:00,1954.329,1954.527,1953.847,1954.046,112.4
2024-01-12T17:17:00+00:00,1954.046,1954.999,1953.709,1954.662,117.6
2024-01-12T17:18:00+00:00,1954.662,1954.965,1954.498,1954.801,183.3
2024-01-12T17:19:00+00:00,1954.801,1955.047,1954.652,1954.899,72.1
2024-01-12T17:20:00+00:00,1954.899,1955.385,1954.562,1955.049,136.4
2024-01-12T17:21:00+00:00,1955.049,1955.269,1954.965,1955.185,104.1
2024-01-12T17:22:00+00:00,1955.185,1955.386,1954.707,1954.908,165.8
2024-01-12T17:23:00+00:00,1954.908,1955.037,1954.523,1954.652,132.1
2024-01-12T17:24:00+00:00,1954.652,1954.800,1954.036,1954.185,153.6
2024-01-12T17:25:00+00:00,1954.185,1954.469,1953.999,1954.283,140.9
2024-01-12T17:26:00+00:00,1954.283,1954.897,1953.666,1954.280,142.3
2024-01-12T17:27:00+00:00,1954.280,1955.130,1953.636,1954.486,114.1
2024-01-12T17:28:00+00:00,1954.486,1955.315,1954.160,1954.989,147.8
2024-01-12T17:29:00+00:00,1954.989,1955.575,1954.907,1955.493,112.4
2024-01-12T17:30:00+00:00,1955.493,1955.699,1954.947,1955.152,126.8
2024-01-12T17:31:00+00:00,1955.152,1955.427,1955.084,1955.358,121.5
2024-01-12T17:32:00+00:00,1955.358,1955.667,1954.851,1955.160,115.3
2024-01-12T17:33:00+00:00,1955.160,1955.868,1954.891,1955.599,99.0
2024-01-12T17:34:00+00:00,1955.599,1955.899,1954.922,1955.222,131.4
2024-01-12T17:35:00+00:00,1955.222,1955.528,1954.817,1955.123,62.1
2024-01-12T17:36:00+00:00,1955.123,1955.470,1954.990,1955.338,141.5
2024-01-12T17:37:00+00:00,1955.338,1955.509,1954.995,1955.167,139.8
2024-01-12T17:38:00+00:00,1955.167,1955.705,1954.774,1955.312,135.3
2024-01-12T17:39:00+00:00,1955.312,1956.035,1954.849,1955.572,92.8
2024-01-12T17:40:00+00:00,1955.572,1955.855,1954.909,1955.193,98.9
2024-01-12T17:41:00+00:00,1955.193,1956.158,1954.889,1955.854,92.9
2024-01-12T17:42:00+00:00,1955.854,1956.222,1955.415,1955.784,107.4
2024-01-12T17:43:00+00:00,1955.784,1956.431,1955.481,1956.129,108.3
2024-01-12T17:44:00+00:00,1956.129,1956.576,1955.839,1956.287,126.4
2024-01-12T17:45:00+00:00,1956.287,1957.000,1956.143,1956.857,165.8
2024-01-12T17:46:00+00:00,1956.857,1956.965,1956.422,1956.530,48.0
2024-01-12T17:47:00+00:00,1956.530,1956.723,1955.890,1956.083,108.6
2024-01-12T17:48:00+00:00,1956.083,1956.259,1955.851,1956.027,76.2
2024-01-12T17:49:00+00:00,1956.027,1956.260,1955.250,1955.484,128.9
2024-01-12T17:50:00+00:00,1955.484,1956.088,1955.232,1955.836,128.9
2024-01-12T17:51:00+00:00,1955.836,1956.005,1955.524,1955.694,93.3
2024-01-12T17:52:00+00:00,1955.694,1955.822,1955.134,1955.262,186.0
2024-01-12T17:53:00+00:00,1955.262,1955.640,1954.593,1954.971,115.1
2024-01-12T17:54:00+00:00,1954.971,1955.763,1954.804,1955.595,84.2
2024-01-12T17:55:00+00:00,1955.595,1955.699,1955.308,1955.412,136.3
2024-01-12T17:56:00+00:00,1955.412,1955.512,1955.086,1955.186,189.7
2024-01-12T17:57:00+00:00,1955.186,1955.439,1954.977,1955.229,195.6
2024-01-12T17:58:00+00:00,1955.229,1955.281,1954.941,1954.992,109.3
2024-01-12T17:59:00+00:00,1954.992,1955.372,1954.738,1955.118,111.5
2024-01-12T18:00:00+00:00,1955.118,1955.453,1955.065,1955.400,61.8
2024-01-12T18:01:00+00:00,1955.400,1955.957,1955.263,1955.819,175.3
2024-01-12T18:02:00+00:00,1955.819,1955.956,1955.420,1955.556,92.1
2024-01-12T18:03:00+00:00,1955.556,1956.055,1955.358,1955.858,157.2
2024-01-12T18:04:00+00:00,1955.858,1956.494,1955.287,1955.924,85.4
2024-01-12T18:05:00+00:00,1955.924,1956.416,1955.693,1956.186,149.1
2024-01-12T18:06:00+00:00,1956.186,1956.550,1956.026,1956.391,123.1
2024-01-12T18:07:00+00:00,1956.391,1956.501,1956.338,1956.448,149.1
2024-01-12T18:08:00+00:00,1956.448,1956.571,1956.031,1956.154,158.6
2024-01-12T18:09:00+00:00,1956.154,1956.335,1955.969,1956.150,104.7
2024-01-12T18:10:00+00:00,1956.150,1956.562,1955.789,1956.201,167.0
2024-01-12T18:11:00+00:00,1956.201,1956.471,1955.986,1956.256,163.2
2024-01-12T18:12:00+00:00,1956.256,1956.350,1955.534,1955.628,140.8
2024-01-12T18:13:00+00:00,1955.628,1956.767,1955.323,1956.462,116.3
2024-01-12T18:14:00+00:00,1956.462,1956.534,1956.400,1956.472,90.9
2024-01-12T18:15:00+00:00,1956.472,1956.595,1956.255,1956.378,71.4
2024-01-12T18:16:00+00:00,1956.378,1957.139,1955.370,1956.130,147.2
2024-01-12T18:17:00+00:00,1956.130,1956.681,1955.662,1956.213,77.3
2024-01-12T18:18:00+00:00,1956.213,1956.656,1955.557,1956.001,133.5
2024-01-12T18:19:00+00:00,1956.001,1956.184,1955.487,1955.670,72.8
2024-01-12T18:20:00+00:00,1955.670,1956.134,1954.907,1955.371,172.9
2024-01-12T18:21:00+00:00,1955.371,1956.016,1955.005,1955.651,133.0
2024-01-12T18:22:00+00:00,1955.651,1955.937,1955.138,1955.424,133.5
2024-01-12T18:23:00+00:00,1955.424,1955.892,1954.761,1955.228,118.9
2024-01-12T18:24:00+00:00,1955.228,1955.349,1954.718,1954.838,58.0
2024-01-12T18:25:00+00:00,1954.838,1955.120,1953.983,1954.266,135.6
2024-01-12T18:26:00+00:00,1954.266,1954.465,1954.151,1954.350,124.9
2024-01-12T18:27:00+00:00,1954.350,1954.586,1953.837,1954.073,165.6
2024-01-12T18:28:00+00:00,1954.073,1954.496,1953.473,1953.896,119.5
2024-01-12T18:29:00+00:00,1953.896,1954.433,1952.825,1953.361,116.9
2024-01-12T18:30:00+00:00,1953.361,1953.636,1953.269,1953.544,103.8
2024-01-12T18:31:00+00:00,1953.544,1953.871,1953.010,1953.337,177.2
2024-01-12T18:32:00+00:00,1953.337,1953.709,1953.029,1953.401,164.1
2024-01-12T18:33:00+00:00,1953.401,1953.586,1953.161,1953.347,108.3
2024-01-12T18:34:00+00:00,1953.347,1953.804,1953.056,1953.513,147.8
2024-01-12T18:35:00+00:00,1953.513,1953.763,1953.225,1953.474,140.1
2024-01-12T18:36:00+00:00,1953.474,1954.279,1953.207,1954.012,113.5
2024-01-12T18:37:00+00:00,1954.012,1954.187,1953.826,1954.000,142.6
2024-01-12T18:38:00+00:00,1954.000,1954.276,1953.719,1953.995,101.0
2024-01-12T18:39:00+00:00,1953.995,1954.842,1953.490,1954.337,125.1
2024-01-12T18:40:00+00:00,1954.337,1954.996,1953.428,1954.087,153.7
2024-01-12T18:41:00+00:00,1954.087,1954.462,1953.510,1953.885,93.0
2024-01-12T18:42:00+00:00,1953.885,1955.315,1953.535,1954.965,89.1
2024-01-12T18:43:00+00:00,1954.965,1955.115,1954.597,1954.748,82.1
2024-01-12T18:44:00+00:00,1954.748,1955.311,1954.430,1954.993,111.8
2024-01-12T18:45:00+00:00,1954.993,1955.357,1954.872,1955.236,148.3
2024-01-12T18:46:00+00:00,1955.236,1955.568,1954.759,1955.091,99.0
2024-01-12T18:47:00+00:00,1955.091,1955.517,1954.510,1954.936,129.3
2024-01-12T18:48:00+00:00,1954.936,1955.267,1954.885,1955.216,162.4
2024-01-12T18:49:00+00:00,1955.216,1955.610,1955.087,1955.480,71.4
2024-01-12T18:50:00+00:00,1955.480,1955.614,1955.323,1955.457,83.0
2024-01-12T18:51:00+00:00,1955.457,1956.126,1955.333,1956.002,163.4
2024-01-12T18:52:00+00:00,1956.002,1956.486,1955.121,1955.604,160.6
2024-01-12T18:53:00+00:00,1955.604,1955.843,1955.459,1955.697,167.0
2024-01-12T18:54:00+00:00,1955.697,1955.804,1955.285,1955.391,153.1
2024-01-12T18:55:00+00:00,1955.391,1955.671,1955.129,1955.409,85.8
2024-01-12T18:56:00+00:00,1955.409,1955.764,1954.920,1955.275,202.0
2024-01-12T18:57:00+00:00,1955.275,1955.640,1954.621,1954.986,137.9
2024-01-12T18:58:00+00:00,1954.986,1955.142,1954.806,1954.963,114.6
2024-01-12T18:59:00+00:00,1954.963,1955.703,1954.726,1955.466,97.4
2024-01-12T19:00:00+00:00,1955.466,1956.039,1955.113,1955.686,153.1
2024-01-12T19:01:00+00:00,1955.686,1955.853,1954.867,1955.035,146.2
2024-01-12T19:02:00+00:00,1955.035,1955.852,1954.863,1955.680,59.3
2024-01-12T19:03:00+00:00,1955.680,1955.957,1955.381,1955.658,138.4
2024-01-12T19:04:00+00:00,1955.658,1956.027,1955.466,1955.835,60.6
2024-01-12T19:05:00+00:00,1955.835,1955.916,1955.634,1955.716,99.9
2024-01-12T19:06:00+00:00,1955.716,1955.857,1955.312,1955.452,108.9
2024-01-12T19:07:00+00:00,1955.452,1955.872,1955.139,1955.559,98.5
2024-01-12T19:08:00+00:00,1955.559,1956.280,1955.228,1955.949,145.7
2024-01-12T19:09:00+00:00,1955.949,1956.301,1955.781,1956.133,140.9
2024-01-12T19:10:00+00:00,1956.133,1956.729,1955.653,1956.249,170.2
2024-01-12T19:11:00+00:00,1956.249,1956.463,1956.154,1956.368,121.2
2024-01-12T19:12:00+00:00,1956.368,1956.656,1956.258,1956.546,78.3
2024-01-12T19:13:00+00:00,1956.546,1957.038,1955.694,1956.185,137.7
2024-01-12T19:14:00+00:00,1956.185,1956.626,1955.402,1955.844,127.8
2024-01-12T19:15:00+00:00,1955.844,1956.097,1955.252,1955.506,100.1
2024-01-12T19:16:00+00:00,1955.506,1956.181,1955.274,1955.950,111.5
2024-01-12T19:17:00+00:00,1955.950,1956.187,1955.674,1955.911,122.9
2024-01-12T19:18:00+00:00,1955.911,1956.174,1955.319,1955.583,116.2
2024-01-12T19:19:00+00:00,1955.583,1956.392,1955.143,1955.952,128.5
2024-01-12T19:20:00+00:00,1955.952,1957.107,1955.147,1956.302,90.9
2024-01-12T19:21:00+00:00,1956.302,1956.710,1956.023,1956.432,151.4
2024-01-12T19:22:00+00:00,1956.432,1956.530,1956.256,1956.354,55.0
2024-01-12T19:23:00+00:00,1956.354,1956.817,1956.169,1956.632,157.9
2024-01-12T19:24:00+00:00,1956.632,1956.921,1956.565,1956.854,145.7
2024-01-12T19:25:00+00:00,1956.854,1957.118,1956.540,1956.804,118.2
2024-01-12T19:26:00+00:00,1956.804,1957.118,1956.446,1956.760,98.2
2024-01-12T19:27:00+00:00,1956.760,1957.147,1956.046,1956.433,146.0
2024-01-12T19:28:00+00:00,1956.433,1956.510,1956.265,1956.342,70.0
2024-01-12T19:29:00+00:00,1956.342,1957.151,1956.149,1956.958,55.6
2024-01-12T19:30:00+00:00,1956.958,1957.129,1956.779,1956.951,139.3
2024-01-12T19:31:00+00:00,1956.951,1957.183,1956.845,1957.077,114.6
2024-01-12T19:32:00+00:00,1957.077,1957.198,1956.965,1957.087,195.1
2024-01-12T19:33:00+00:00,1957.087,1957.234,1957.006,1957.153,58.5
2024-01-12T19:34:00+00:00,1957.153,1957.364,1956.968,1957.178,140.8
2024-01-12T19:35:00+00:00,1957.178,1957.251,1956.610,1956.682,166.6
2024-01-12T19:36:00+00:00,1956.682,1956.784,1956.551,1956.652,137.5
2024-01-12T19:37:00+00:00,1956.652,1956.852,1956.462,1956.662,100.5
2024-01-12T19:38:00+00:00,1956.662,1956.754,1955.995,1956.087,136.7
2024-01-12T19:39:00+00:00,1956.087,1956.584,1955.840,1956.337,132.0
2024-01-12T19:40:00+00:00,1956.337,1956.794,1955.546,1956.003,138.7
2024-01-12T19:41:00+00:00,1956.003,1956.412,1955.194,1955.603,110.0
2024-01-12T19:42:00+00:00,1955.603,1956.032,1955.094,1955.523,150.8
2024-01-12T19:43:00+00:00,1955.523,1956.378,1955.432,1956.287,70.9
2024-01-12T19:44:00+00:00,1956.287,1956.401,1955.754,1955.868,77.6
2024-01-12T19:45:00+00:00,1955.868,1956.368,1955.558,1956.058,137.2
2024-01-12T19:46:00+00:00,1956.058,1956.382,1955.170,1955.494,171.9
2024-01-12T19:47:00+00:00,1955.494,1956.537,1954.848,1955.891,95.6
2024-01-12T19:48:00+00:00,1955.891,1956.149,1955.624,1955.882,150.0
2024-01-12T19:49:00+00:00,1955.882,1956.532,1955.788,1956.439,99.1
2024-01-12T19:50:00+00:00,1956.439,1956.670,1956.173,1956.404,122.3
2024-01-12T19:51:00+00:00,1956.404,1956.645,1956.083,1956.325,98.8
2024-01-12T19:52:00+00:00,1956.325,1956.934,1956.079,1956.689,156.8
2024-01-12T19:53:00+00:00,1956.689,1957.211,1956.628,1957.150,113.2
2024-01-12T19:54:00+00:00,1957.150,1957.468,1956.992,1957.310,88.3
2024-01-12T19:55:00+00:00,1957.310,1958.119,1956.784,1957.593,84.7
2024-01-12T19:56:00+00:00,1957.593,1957.690,1957.106,1957.203,94.0
2024-01-12T19:57:00+00:00,1957.203,1957.523,1956.098,1956.419,102.4
2024-01-12T19:58:00+00:00,1956.419,1956.549,1956.208,1956.338,130.3
2024-01-12T19:59:00+00:00,1956.338,1956.960,1955.957,1956.579,129.0
2024-01-12T20:00:00+00:00,1956.579,1957.192,1956.345,1956.958,164.3
2024-01-12T20:01:00+00:00,1956.958,1957.311,1956.137,1956.490,76.6
2024-01-12T20:02:00+00:00,1956.490,1956.587,1956.028,1956.125,190.9
2024-01-12T20:03:00+00:00,1956.125,1956.668,1956.037,1956.580,122.3
2024-01-12T20:04:00+00:00,1956.580,1957.363,1956.222,1957.005,108.8
2024-01-12T20:05:00+00:00,1957.005,1957.356,1956.484,1956.835,136.4
2024-01-12T20:06:00+00:00,1956.835,1957.334,1956.484,1956.982,112.0
2024-01-12T20:07:00+00:00,1956.982,1957.261,1956.423,1956.701,65.0
2024-01-12T20:08:00+00:00,1956.701,1956.892,1956.644,1956.835,70.6
2024-01-12T20:09:00+00:00,1956.835,1957.211,1956.562,1956.938,160.5
2024-01-12T20:10:00+00:00,1956.938,1957.519,1956.666,1957.247,149.7
2024-01-12T20:11:00+00:00,1957.247,1957.611,1956.918,1957.282,138.1
2024-01-12T20:12:00+00:00,1957.282,1957.833,1956.967,1957.519,180.1
2024-01-12T20:13:00+00:00,1957.519,1957.688,1956.799,1956.968,76.0
2024-01-12T20:14:00+00:00,1956.968,1957.188,1956.339,1956.560,90.2
2024-01-12T20:15:00+00:00,1956.560,1956.755,1956.327,1956.523,148.9
2024-01-12T20:16:00+00:00,1956.523,1957.208,1956.445,1957.130,98.8
2024-01-12T20:17:00+00:00,1957.130,1957.230,1956.867,1956.967,71.2
2024-01-12T20:18:00+00:00,1956.967,1957.063,1956.474,1956.570,127.3
2024-01-12T20:19:00+00:00,1956.570,1956.801,1956.436,1956.667,97.9
2024-01-12T20:20:00+00:00,1956.667,1956.969,1956.361,1956.663,127.1
2024-01-12T20:21:00+00:00,1956.663,1956.844,1955.819,1956.000,126.9
2024-01-12T20:22:00+00:00,1956.000,1956.086,1955.803,1955.889,151.0
2024-01-12T20:23:00+00:00,1955.889,1956.484,1955.352,1955.946,155.8
2024-01-12T20:24:00+00:00,1955.946,1956.124,1955.846,1956.023,84.1
2024-01-12T20:25:00+00:00,1956.023,1956.123,1955.585,1955.685,123.5
2024-01-12T20:26:00+00:00,1955.685,1956.311,1955.220,1955.846,132.6
2024-01-12T20:27:00+00:00,1955.846,1956.128,1955.738,1956.020,87.3
2024-01-12T20:28:00+00:00,1956.020,1956.094,1955.820,1955.894,141.6
2024-01-12T20:29:00+00:00,1955.894,1956.476,1955.588,1956.169,116.6
2024-01-12T20:30:00+00:00,1956.169,1956.878,1955.764,1956.473,112.6
2024-01-12T20:31:00+00:00,1956.473,1956.697,1955.780,1956.004,154.3
2024-01-12T20:32:00+00:00,1956.004,1956.759,1955.416,1956.171,88.8
2024-01-12T20:33:00+00:00,1956.171,1956.615,1956.081,1956.524,72.3
2024-01-12T20:34:00+00:00,1956.524,1956.736,1956.419,1956.630,111.9
2024-01-12T20:35:00+00:00,1956.630,1957.214,1956.502,1957.086,141.9
2024-01-12T20:36:00+00:00,1957.086,1957.306,1956.904,1957.124,131.7
2024-01-12T20:37:00+00:00,1957.124,1957.942,1956.710,1957.528,155.4
2024-01-12T20:38:00+00:00,1957.528,1957.910,1956.588,1956.969,112.2
2024-01-12T20:39:00+00:00,1956.969,1957.944,1956.444,1957.418,124.1
2024-01-12T20:40:00+00:00,1957.418,1957.663,1956.793,1957.038,151.4
2024-01-12T20:41:00+00:00,1957.038,1957.431,1956.585,1956.979,142.2
2024-01-12T20:42:00+00:00,1956.979,1957.388,1956.554,1956.963,184.5
2024-01-12T20:43:00+00:00,1956.963,1957.087,1956.847,1956.971,130.0
2024-01-12T20:44:00+00:00,1956.971,1957.450,1956.821,1957.300,113.6
2024-01-12T20:45:00+00:00,1957.300,1957.827,1957.222,1957.750,159.6
2024-01-12T20:46:00+00:00,1957.750,1958.364,1957.273,1957.887,165.1
2024-01-12T20:47:00+00:00,1957.887,1958.115,1957.297,1957.526,113.0
2024-01-12T20:48:00+00:00,1957.526,1957.793,1957.090,1957.357,152.5
2024-01-12T20:49:00+00:00,1957.357,1957.910,1957.026,1957.579,168.8
2024-01-12T20:50:00+00:00,1957.579,1957.955,1957.373,1957.749,135.3
2024-01-12T20:51:00+00:00,1957.749,1958.577,1957.485,1958.313,118.3
2024-01-12T20:52:00+00:00,1958.313,1958.498,1957.748,1957.933,131.3
2024-01-12T20:53:00+00:00,1957.933,1958.167,1957.618,1957.851,113.4
2024-01-12T20:54:00+00:00,1957.851,1958.861,1957.283,1958.293,124.6
2024-01-12T20:55:00+00:00,1958.293,1958.398,1957.976,1958.081,102.0
2024-01-12T20:56:00+00:00,1958.081,1958.467,1957.857,1958.243,179.0
2024-01-12T20:57:00+00:00,1958.243,1958.320,1957.949,1958.026,95.7
2024-01-12T20:58:00+00:00,1958.026,1958.733,1957.744,1958.451,159.8
2024-01-12T20:59:00+00:00,1958.451,1959.592,1957.980,1959.121,153.0
2024-01-12T21:00:00+00:00,1959.121,1960.055,1959.040,1959.973,119.2
2024-01-12T21:01:00+00:00,1959.973,1960.819,1959.877,1960.722,117.7
2024-01-12T21:02:00+00:00,1960.722,1960.940,1960.235,1960.452,160.7
2024-01-12T21:03:00+00:00,1960.452,1960.717,1959.962,1960.227,135.8
2024-01-12T21:04:00+00:00,1960.227,1960.897,1960.159,1960.828,97.9
2024-01-12T21:05:00+00:00,1960.828,1961.128,1960.654,1960.955,112.7
2024-01-12T21:06:00+00:00,1960.955,1961.170,1960.461,1960.676,73.1
2024-01-12T21:07:00+00:00,1960.676,1960.747,1960.251,1960.322,80.3
2024-01-12T21:08:00+00:00,1960.322,1960.994,1959.877,1960.549,115.2
2024-01-12T21:09:00+00:00,1960.549,1961.141,1960.152,1960.744,95.7
2024-01-12T21:10:00+00:00,1960.744,1961.247,1960.390,1960.893,96.6
2024-01-12T21:11:00+00:00,1960.893,1961.413,1960.551,1961.072,153.9
2024-01-12T21:12:00+00:00,1961.072,1961.247,1960.926,1961.101,99.5
2024-01-12T21:13:00+00:00,1961.101,1961.506,1960.936,1961.341,105.3
2024-01-12T21:14:00+00:00,1961.341,1962.452,1961.123,1962.234,96.0
2024-01-12T21:15:00+00:00,1962.234,1962.479,1962.053,1962.297,89.7
2024-01-12T21:16:00+00:00,1962.297,1962.540,1961.790,1962.033,118.8
2024-01-12T21:17:00+00:00,1962.033,1962.382,1961.713,1962.062,112.9
2024-01-12T21:18:00+00:00,1962.062,1962.383,1961.272,1961.593,116.4
2024-01-12T21:19:00+00:00,1961.593,1961.731,1961.439,1961.578,94.6
2024-01-12T21:20:00+00:00,1961.578,1961.682,1960.910,1961.015,133.7
2024-01-12T21:21:00+00:00,1961.015,1961.379,1960.800,1961.164,208.9
2024-01-12T21:22:00+00:00,1961.164,1961.359,1960.611,1960.807,125.8
2024-01-12T21:23:00+00:00,1960.807,1961.040,1959.786,1960.019,117.9
2024-01-12T21:24:00+00:00,1960.019,1961.258,1959.953,1961.191,117.8
2024-01-12T21:25:00+00:00,1961.191,1961.346,1961.092,1961.247,100.7
2024-01-12T21:26:00+00:00,1961.247,1961.827,1961.107,1961.687,130.7
2024-01-12T21:27:00+00:00,1961.687,1962.206,1961.129,1961.648,106.8
2024-01-12T21:28:00+00:00,1961.648,1961.848,1960.710,1960.910,131.6
2024-01-12T21:29:00+00:00,1960.910,1960.987,1960.795,1960.872,168.1
2024-01-12T21:30:00+00:00,1960.872,1961.428,1960.567,1961.123,111.0
2024-01-12T21:31:00+00:00,1961.123,1961.517,1960.668,1961.062,164.9
2024-01-12T21:32:00+00:00,1961.062,1961.578,1960.999,1961.516,134.7
2024-01-12T21:33:00+00:00,1961.516,1962.056,1961.117,1961.658,136.1
2024-01-12T21:34:00+00:00,1961.658,1961.986,1961.351,1961.679,46.8
2024-01-12T21:35:00+00:00,1961.679,1961.784,1960.811,1960.915,156.5
2024-01-12T21:36:00+00:00,1960.915,1961.020,1960.616,1960.720,139.5
2024-01-12T21:37:00+00:00,1960.720,1961.974,1960.085,1961.339,116.3
2024-01-12T21:38:00+00:00,1961.339,1961.599,1960.962,1961.221,108.8
2024-01-12T21:39:00+00:00,1961.221,1961.860,1960.029,1960.668,70.4
2024-01-12T21:40:00+00:00,1960.668,1960.979,1960.266,1960.577,79.0
2024-01-12T21:41:00+00:00,1960.577,1961.753,1960.152,1961.328,111.2
2024-01-12T21:42:00+00:00,1961.328,1961.863,1961.274,1961.810,59.1
2024-01-12T21:43:00+00:00,1961.810,1961.923,1961.756,1961.869,160.7
2024-01-12T21:44:00+00:00,1961.869,1962.300,1961.205,1961.635,108.3
2024-01-12T21:45:00+00:00,1961.635,1961.739,1961.196,1961.300,139.8
2024-01-12T21:46:00+00:00,1961.300,1961.389,1961.240,1961.329,83.2
2024-01-12T21:47:00+00:00,1961.329,1961.458,1960.771,1960.900,162.5
2024-01-12T21:48:00+00:00,1960.900,1961.899,1960.241,1961.241,90.1
2024-01-12T21:49:00+00:00,1961.241,1961.301,1960.489,1960.549,128.2
2024-01-12T21:50:00+00:00,1960.549,1961.070,1959.784,1960.305,161.4
2024-01-12T21:51:00+00:00,1960.305,1960.486,1959.517,1959.698,145.5
2024-01-12T21:52:00+00:00,1959.698,1960.281,1959.636,1960.220,148.6
2024-01-12T21:53:00+00:00,1960.220,1960.458,1959.950,1960.189,160.2
2024-01-12T21:54:00+00:00,1960.189,1960.718,1959.705,1960.235,133.2
